city,date,pm25,pm10,no,no2,nox,nh3,co,so2,o3,benzene,toluene,xylene,aqi,aqi_bucket,year,month,weekday,is_weekend,season,aqi_bucket_encoded
Hyderabad,2016-04-03,0.7820840481908587,0.20575044235265066,-0.5565402355470698,-1.009261273850645,-0.2772954722364831,-0.7913194458881747,1.5755357406295698,-0.5940503345003665,0.7250742094352093,-0.0670101566418339,-0.17652332460129883,0.6666218922232481,117.0,Moderate,2016.0,4.0,Sunday,True,Spring,2
Hyderabad,2016-05-03,0.8865317904621896,0.3575882557010343,-0.5804693559826087,-1.01242781802315,-0.29087375106212277,-0.7772193811753433,1.6370628096576685,-0.31494211232946784,0.9273446016292046,-0.14936544435768048,-0.2020718665232071,0.7232065407461857,129.0,Moderate,2016.0,5.0,Tuesday,False,Spring,2
Hyderabad,2016-06-03,-0.060686600986314586,0.12306901121840437,-0.6363039703321992,-1.1599887764618815,-0.5655727765346736,-0.8068295170722893,0.9295015158345349,-0.6478234782213653,0.46109420606338514,-0.259172494645476,-0.4755915506283431,-0.25287864627449325,118.0,Moderate,2016.0,6.0,Friday,False,Summer,2
Hyderabad,2016-07-03,-0.24801595250938924,-0.16810232496732008,-0.5645166090255828,-1.2822173815205729,-0.7243341904959959,-0.7870894264743251,0.6218661706940422,-0.6759903630276026,0.5015482845021844,-0.32322660731335673,-0.5311972006936729,-0.37312102438573636,100.0,Satisfactory,2016.0,7.0,Sunday,True,Summer,1
Hyderabad,2016-08-03,-0.14187674882475784,-0.4141051015519287,-0.5086819946759924,-1.1846878210074199,-0.5457275997895082,-0.7828594070604759,0.5603391016659436,-0.5812472050429859,0.33973197074698835,-0.3506783698853056,-0.45455157492794795,0.5888180005042082,98.0,Satisfactory,2016.0,8.0,Wednesday,False,Summer,1
Hyderabad,2016-09-03,0.2543480872409781,-0.13212059104778714,-0.12315727654786804,-0.9604964935940685,-0.023486106495685066,-0.7884994329456085,2.3446241034808017,0.29192622395037615,0.5714858438370575,-0.15851603188166347,-0.39594021404827595,0.13614081232070493,118.0,Moderate,2016.0,9.0,Saturday,True,Monsoon,2
Hyderabad,2016-10-03,0.6708704602663245,0.16619605400139068,0.15601579520008377,-0.7825367110992897,0.3713284624344454,-0.7913194458881747,1.760116947713865,-0.7758547727951721,-0.06069483956248017,0.18920629402968892,0.006825035073572476,1.168810647864322,121.0,Moderate,2016.0,10.0,Monday,False,Monsoon,2
Hyderabad,2016-11-03,0.8091474308036732,0.12740723445692967,0.17728612447611822,-0.751504578208741,0.4360864076028792,-0.785679420003042,1.6678263441717178,-0.5249134354305107,0.1930002286130393,0.07024865621791036,0.09248779328232387,0.2634562714973152,117.0,Moderate,2016.0,11.0,Thursday,False,Monsoon,2
Hyderabad,2016-12-03,0.7871584324307613,0.4573673901871155,-0.37840122786028135,-0.918698110517003,-0.060043011026252834,-0.7828594070604759,1.2063733264609782,-0.4941859247327971,0.3616731658324387,0.08854983126587629,-0.17201475837978555,0.1007754069938687,135.0,Moderate,2016.0,12.0,Saturday,True,Winter,2
Hyderabad,,0.556696814868514,0.17972110292149887,-0.5405874885900441,-1.2353525277674993,-0.6407755515689841,-0.7913194458881747,0.7756838432642884,-0.45321591046917914,0.9499714590610752,-0.38728071998123736,-0.45755728574229015,-0.3377556190589001,121.0,Moderate,,,,False,,2
Hyderabad,,0.7871584324307613,0.12970394087732548,-0.609716058737156,-1.2264862040844855,-0.6616652113007372,-0.7927294523594579,0.8987379813204855,-0.509549680081654,0.8916901596153477,-0.26832308216945894,-0.4259973221916975,0.11492156912460319,126.0,Moderate,,,,False,,2
Hyderabad,,0.1448259607297447,-0.10813276843476521,-0.49538803887847094,-1.256251719306032,-0.6585317623409741,-0.7884994329456085,0.8679744468064363,-0.8091429093843618,-0.5180316246248351,-0.3323771948373397,-0.45755728574229015,0.41199097387002737,109.0,Moderate,,,,False,,2
Hyderabad,,0.1900725535355438,-0.21480202218203306,-0.5485638620685571,-0.925664507696514,-0.09242198361046974,-0.8138795494287051,0.8064473777783376,-0.7860972763610766,-0.19714164650012422,-0.4147324825531863,-0.5387114777295283,-0.3660479433203691,106.0,Moderate,,,,False,,2
Hyderabad,,0.04249254522504021,-0.3697021107576115,1.182309182768746,-0.9427638462280407,0.6616947327058108,,1.483245137087422,-0.663187233570222,-0.3671859084123642,-0.4330336576011522,-0.534202911508015,-0.5075095646277139,111.0,Moderate,,,,False,,2
Hyderabad,,0.42687715139766985,0.18329375735322556,,,,,0.8064473777783376,-0.681111614810555,1.5197568689363632,0.09770041878985926,-0.08334628935669205,0.06541000166703262,98.0,Satisfactory,,,,False,,1
Hyderabad,,0.32708092801291677,0.0023643293464960407,-0.8171017691784919,-1.6324371669996216,-1.5223191922489578,-0.9506501771431703,1.3601909990312246,-0.9320529521752161,0.8183242885483731,0.08854983126587629,-0.2441518179239973,0.05833692060166538,95.0,Satisfactory,,,,False,,1
Hyderabad,,0.8594684078493752,0.17487250047844127,-0.5778105648231042,-1.6248374609856098,-1.441894002281709,-0.7842694135317589,2.4676782415369987,-0.3892002631822758,0.21836973543059107,1.1591685715718822,0.78530413598819,1.4800262147404806,111.0,Moderate,,,,False,,2
Hyderabad,,0.481849647329949,0.350187757235315,-0.5086819946759924,-1.605204887116079,-1.4053370977511412,-0.7983694782445904,2.6984047503923683,0.2970474757333283,-0.3754138565694079,1.7356555855828089,1.2496864568040527,2.2032487536742806,112.0,Moderate,,,,False,,2
Hyderabad,,0.504261511056186,0.2940460447367528,-0.5379286974305398,-1.59950510760557,-1.3875808869791513,-0.7729893617614937,2.6984047503923683,1.0575533655017404,0.8334088601696201,1.7631073481547574,2.173942532214265,2.2032487536742806,121.0,Moderate,,,,False,,2
Hyderabad,,1.3787470617327515,0.24581520990844255,0.695750400579458,-0.9034986984889792,0.3441719047831664,-0.7743993682327769,2.6984047503923683,0.6401713451911303,0.594112701268928,1.1042650464279844,0.7958241238383876,2.1802612402118373,123.0,Moderate,,,,False,,2
Hyderabad,,1.2180582274691656,0.3639679957576891,-0.6043984764181475,-1.1359230407508434,-0.5060372462991778,-0.785679420003042,0.8679744468064363,-0.6273384710895562,1.3579405551811672,-0.14936544435768048,-0.2636889382172213,0.1007754069938687,160.0,Moderate,,,,False,,2
Hyderabad,,1.2307441880689227,0.31420602331578207,-0.5113407858354967,-1.0649924512867326,-0.35876514519031966,-0.7814494005891927,1.3601909990312246,-0.46857966581803584,1.292116969924816,-0.17681720692962938,-0.16900904756544347,-0.16800167349008635,151.0,Moderate,,,,False,,2
Hyderabad,,0.6890536704593094,0.3711133046211425,-0.5512226532280613,-1.0732254661352452,-0.3786103219354849,-0.7800393941179096,1.0525556538907321,-1.0344779878342616,1.1207013833197355,-0.14936544435768048,-0.37790594916222303,-0.04775929537884332,134.0,Moderate,,,,False,,2
Hyderabad,,1.0391861830125957,0.4300621027446328,-0.5778105648231042,-1.1707550266483981,-0.5467720827760959,-0.7884994329456085,1.3294274645171755,-1.1317817717103547,1.9613234200310505,-0.20426896950157827,-0.4665744181853166,-0.28117097053596224,141.0,Moderate,,,,False,,2
Hyderabad,,0.8226791221100804,0.49947367456103686,-0.609716058737156,-1.2131867185599645,-0.635553136636046,-0.785679420003042,1.883171085770062,-0.9704623405473582,1.502615310275855,-0.34152778236132264,-0.4921229601072249,-0.28117097053596224,138.0,Moderate,,,,False,,2
Hyderabad,,0.5702285061749212,0.24096660746538498,-0.5565402355470698,-1.092224731170275,-0.4026334306270008,-0.812469542957422,1.698589878685767,-1.2470099368267809,1.1947529167331303,-0.21341955702556123,-0.49062010470005385,-0.3094632947974312,123.0,Moderate,,,,False,,2
Hyderabad,,0.4721237442034689,0.09576372377592204,-0.48741166539995795,-1.08905818699777,-0.38069928790866014,-0.8068295170722893,1.7293534131998156,-1.0831298797723081,0.8718059515691584,-0.18596779445361236,-0.39594021404827595,-0.37312102438573636,125.0,Moderate,,,,False,,2
Hyderabad,,-0.04038906402670362,-0.05454295195886477,-1.0723457204909053,-1.1371896584198455,-0.7107559116703563,-0.785679420003042,0.28346729103950025,-0.9064466932604549,0.5838277660726232,-0.36897954493327156,-0.5041458033645935,-0.3943402675818381,92.0,Satisfactory,,,,False,,1
Hyderabad,2016-01-04,0.5571196802218391,0.20906790718211102,-0.9234534155586642,-1.0656257601212333,-0.543638633816333,-0.7631193164625116,1.0217921193766828,-0.39432151496522794,0.9773979529178879,-0.012106631497936116,0.0413907094385073,2.0600188621005944,103.0,Moderate,2016.0,1.0,Monday,False,Winter,2
Hyderabad,2016-02-04,0.4924212811630796,0.22948307536340629,,,,,1.4217180680593233,-0.5914897086088904,1.174868708686941,0.3264651068894332,-0.14045479482919296,0.5110141087851686,102.0,Moderate,2016.0,2.0,Thursday,False,Winter,2
Hyderabad,2016-03-04,1.0996559285381027,0.23637319462459336,-1.654620984422348,-0.2575236872979667,0.8413458063988862,,0.837210912292387,-0.9704623405473582,1.4539332836800123,0.12515218136180817,-0.2636889382172213,0.05833692060166538,103.0,Moderate,2016.0,3.0,Friday,False,Spring,2
Hyderabad,2016-04-04,0.3786705011185942,0.31752348814524245,0.34478996752488966,-0.22395831906941427,0.9854844585479814,1.7875823900887033,1.9754616893122101,-0.944856081632597,1.162526786451375,-0.23172073207352717,-0.48911724929288275,-0.3801941054511036,146.0,Moderate,2016.0,4.0,Monday,False,Spring,2
Hyderabad,2016-05-04,0.34314981143927514,0.6273236652963989,-0.8038078133809704,0.3935177945690537,0.49039952290543676,1.449180836980748,0.8987379813204855,-0.6503841041128414,0.9321442380541469,-0.0944619192137828,-0.23663754088814193,-0.1326362681632501,103.0,Moderate,2016.0,5.0,Wednesday,False,Spring,2
Hyderabad,2016-06-04,0.24546791482114838,0.5773065032522252,0.46177677854307897,0.3320868376224575,1.183936225999634,0.9035083325941695,2.6984047503923683,-0.926931700392264,0.6805061569178885,-0.3323771948373397,-0.3809116599765653,-0.06897853857494506,117.0,Moderate,2016.0,6.0,Saturday,True,Summer,2
Hyderabad,2016-07-04,-0.10889325126539026,0.12357939042293702,-0.9846056122272631,0.2275908799297936,0.4799546930395605,0.9105583649505853,1.2063733264609782,-0.7348847585315539,0.8073536910056482,-0.3049254322653908,-0.4169801897486711,-0.2245863220130243,120.0,Moderate,2016.0,7.0,Monday,False,Summer,2
Hyderabad,2016-08-04,-0.5638963714433323,-0.18188256348969456,-0.5990808940991388,0.42834978046660815,0.4298195096833535,0.582026857141612,0.7141567742361901,-0.8296279165161708,0.9629990436430611,-0.16766661940564642,-0.37490023834788094,1.4163684851521754,88.0,Satisfactory,2016.0,8.0,Thursday,False,Summer,1
Hyderabad,2016-09-04,-0.5461360266036729,-0.5536938139915355,-0.0885929914743121,0.25798970398584126,0.21361153145971062,0.5228065853477195,0.9295015158345349,-0.9832654700047389,0.16694505944906687,-0.18596779445361236,-0.4560544303351191,0.022971515274829143,77.0,Satisfactory,2016.0,9.0,Sunday,True,Monsoon,1
Hyderabad,2016-10-04,-0.7085163222805593,-0.4084909303020725,-0.20557980249250166,0.39605102990705765,0.2919477554537841,0.24080529109108986,0.7756838432642884,-0.4480946586862268,0.44738095913497894,-0.19511838197759532,-0.2606832274028792,0.008825353144094652,79.0,Satisfactory,2016.0,10.0,Tuesday,False,Monsoon,1
Hyderabad,2016-11-04,0.08477908055756271,0.2231033353067515,0.036370193022390196,0.38971794156204764,0.9583279008967024,0.36629586703529016,2.067752292854358,-1.2137218002375911,0.7367304693243549,-0.24087131959751013,-0.41848304515584217,0.008825353144094652,99.0,Satisfactory,2016.0,11.0,Friday,False,Monsoon,1
Hyderabad,2016-12-04,0.17738659293578718,-0.09588366752598791,1.4136240136456204,0.3935177945690537,1.8753839631206561,0.48050639120922495,2.6984047503923683,0.4967762952684671,0.5138902067377502,-0.36897954493327156,-0.36438025049768336,-0.37312102438573636,117.0,Moderate,2016.0,12.0,Sunday,True,Winter,2
Hyderabad,,0.4721237442034689,0.1843145157622905,1.3205663230629698,0.17819279083871611,1.3813435104646996,0.9387584943762481,2.067752292854358,-0.31494211232946784,0.4665795048347481,-0.23172073207352717,-0.20958614355906247,-0.18214783562082085,116.0,Moderate,,,,False,,2
Hyderabad,,0.9165552305482803,0.45226359814179157,1.1450861065356857,0.5480451501872957,1.6779766786555907,1.4238007204976513,1.9446981547981608,0.4916550434855145,0.6160538963543783,0.23495923164960372,-0.1329405177933376,0.43321021706612894,131.0,Moderate,,,,False,,2
Hyderabad,,0.4137683254445878,0.26571999888520553,-0.7001149581603023,-0.3373206004450919,0.003670451155593534,1.0332289279522193,0.8064473777783376,-1.039599239617214,1.162526786451375,-0.15851603188166347,-0.4665744181853166,-0.04068621431347607,121.0,Moderate,,,,False,,2
Hyderabad,,1.1047303127780055,0.1312350784909227,-0.7426556167123712,-0.4475163376482645,-0.06630990894577858,0.7822477760638188,1.483245137087422,-1.0933723833382127,1.0034531220818603,-0.47878659522106704,-0.5913114169805159,-0.5782403752813863,125.0,Moderate,,,,False,,2
Hyderabad,,0.7985757969705426,0.09933637820764875,-0.7240440785958413,-0.5127471476018668,-0.13420130307397582,0.7568676595807221,1.2371368609750275,-0.7297635067486017,0.5070335832735469,-0.4147324825531863,-0.5402143331366994,-0.3943402675818381,151.0,Moderate,,,,False,,2
Hyderabad,,0.29874894934012663,0.4221512250743808,-0.7586083636693972,0.03633161191049387,0.4736877951200344,0.9006883196516032,1.9446981547981608,-0.8834010602371697,-0.38021349299435014,-0.0944619192137828,-0.37490023834788094,-0.04068621431347607,139.0,Moderate,,,,False,,2
Hyderabad,,-0.30171985238169297,-0.332189239224481,-0.04073475060323467,-0.03903213939512433,0.5656022979397476,0.5989469347970094,1.6370628096576685,-0.26116896860846905,-0.4878624813823408,-0.4147324825531863,-0.4305058884132108,-0.2953171326666967,107.0,Moderate,,,,False,,2
Hyderabad,,0.008663316959022331,0.056209335424662436,0.3846718349174543,0.3029546312354118,1.1327565596568394,0.9161983908357177,1.390954533545274,-0.23300208380223147,-0.30067666080959277,-0.3781301324572544,-0.4785972614426852,-0.21044015988228984,105.0,Moderate,,,,False,,2
Hyderabad,,0.16300917092272937,-0.11936111093447757,-0.7851962752644401,0.32638705811194835,0.5812695427385621,1.1009092385738106,2.2523334999386537,-0.5479590684537959,0.23893960582320103,-0.17681720692962938,-0.2847289139176163,0.05833692060166538,120.0,Moderate,,,,False,,2
Hyderabad,,-0.1186191543918703,0.29481161354355134,1.1291333595786597,0.8013686839876928,1.006374118279734,0.8682581708120908,1.5140086716014711,-0.5351559389964153,0.51320454439133,0.0610980686939274,-0.07583201232083671,0.3624794064124567,100.0,Satisfactory,,,,False,,1
Hyderabad,,-0.7947808543589051,0.03528378803883454,-0.8490072630925436,-0.415217587088714,-0.5509500147224465,0.40859606117378466,0.09888608395520444,0.0025754982135731456,1.6911724555414438,-0.4513348326491181,-0.5281914898793307,-0.627751942738957,101.0,Moderate,,,,False,,2
Hyderabad,,,,,,,,,,,,,,91.0,Satisfactory,,,,False,,1
Hyderabad,,-0.31186862086149814,-0.05301181434526756,1.9187943339514386,1.9527241451104973,1.5150373327479179,0.7921178213628008,-1.4700541762613084,2.14453905643336,1.6308341690564552,0.5094768573690923,0.31040182732212984,1.6639263224400285,,Moderate,,,,False,,2
Hyderabad,,0.5101816260027391,0.44154563484661147,0.2118504095496744,1.0439259676015729,1.230937960396078,2.507390693678751,-1.2239459001489141,0.2996081016248044,0.40829820538902056,-0.2957748447414078,-0.48611153847854055,-0.06897853857494506,102.0,Moderate,,,,False,,2
Hyderabad,,0.34526413820590146,0.423682362687978,0.748926223769544,0.3859180885550415,1.2298934774094905,2.507390693678751,1.0217921193766828,-0.13825892581761445,-0.6291089247449273,-0.5153889453169987,-0.5507343209868969,-0.4155595107779398,129.0,Moderate,,,,False,,2
Hyderabad,,-0.020937257773743535,-0.062198640026850445,1.0307580866770005,0.39161786806555066,1.36776523163906,2.268394596796257,-0.1779857266712389,0.015378627670953547,0.05586775932897483,-0.5977442330328455,-0.6018314048307135,-0.5994596184774881,110.0,Moderate,,,,False,,2
Hyderabad,,-0.19854070617033784,-0.16810232496732008,0.34478996752488966,0.28142213086237783,0.957283417910115,2.496815645144128,-0.2702763302133868,-0.3610333783760382,-0.14845961990428128,-0.5977442330328455,-0.5807914291303184,-0.6418981048696915,99.0,Satisfactory,,,,False,,1
Hyderabad,,-0.4848205503715153,-0.3824615908709211,0.31820205592984674,0.19022565869423505,0.9969737714004454,2.440415386292801,-0.3010398647274361,-0.06400077496480654,0.9787692776107288,-0.670948933224709,-0.670962753560583,-0.6701904291311603,100.0,Satisfactory,,,,False,,1
Hyderabad,2016-01-05,0.054332775118146555,0.41015731376786985,0.5362229310091998,0.17439293783171023,0.9760841116686926,1.952553147228832,-0.23951279569933753,-0.39688214085670404,0.44875228382781934,-0.49708777026903284,-0.49062010470005385,-0.4438518350394087,108.0,Moderate,2016.0,1.0,Tuesday,False,Winter,2
Hyderabad,2016-02-05,-0.3177887358080513,-0.19591799161433504,-0.713408913957824,-0.11249596419723948,0.2042111845804218,1.1432094327123046,-0.42409400278363313,-0.509549680081654,1.2989735933890194,-0.7716053959885216,-0.8242540050920328,-0.7692135640463018,104.0,Moderate,2016.0,2.0,Friday,False,Winter,2
Hyderabad,2016-03-05,-0.18712334163055694,-0.106601630821168,-0.5857869383016172,0.4815477225646917,0.9207265133795471,2.0724036972878994,0.4372849636097464,-1.2982224546563035,0.03804053832204659,-0.5794430579848795,-0.5492314655797258,-0.5994596184774881,116.0,Moderate,2016.0,3.0,Saturday,True,Spring,2
Hyderabad,2016-04-05,-0.6214060594955628,-0.9104488779596711,-0.2853435372776308,-0.4829816323803202,-0.06944335790554164,2.507390693678751,-0.5779116753538794,-0.773294146903696,1.0932748894629227,-0.7716053959885216,-0.7506140901406501,-0.7126289155233638,92.0,Satisfactory,2016.0,4.0,Tuesday,False,Spring,1
Hyderabad,2016-05-05,-0.6586182105881827,-0.7951031777353527,0.8818657817447593,0.054697568111022596,0.9259489283124855,1.770662312433306,-0.5471481408398302,0.5147006765088001,0.5618865709871729,-0.6526477581767431,-0.7175512711828864,-0.7055558344579966,67.0,Satisfactory,2016.0,5.0,Thursday,False,Spring,1
Hyderabad,2016-06-05,0.6801734980394797,-0.6442861227960334,0.41391853767200154,1.0198602318905354,1.5432383733857846,2.507390693678751,0.4065214290956971,-1.784741374036769,-0.4960904295393847,-0.6526477581767431,-0.8543111132354544,-0.7762866451116691,72.0,Satisfactory,2016.0,6.0,Sunday,True,Summer,1
Hyderabad,2016-07-05,1.8895684085496232,0.0615683170722523,2.5688687724502413,1.995155837022064,2.507557290752829,2.507390693678751,1.5755357406295698,-1.3750412314005875,0.05792474636823588,-0.5428407078889477,-0.9504938592944032,-0.8187251315038725,90.0,Satisfactory,2016.0,7.0,Tuesday,False,Summer,1
Hyderabad,2016-08-05,-0.19769497546368756,-1.0400851959108965,2.5688687724502413,0.43151632463911294,2.507557290752829,2.507390693678751,2.6984047503923683,-0.3763971337248949,0.6695355593751635,-0.8265089211324194,-0.8858710767860468,-0.7833597261770363,156.0,Moderate,2016.0,8.0,Friday,False,Summer,2
Hyderabad,2016-09-05,0.2522337604743518,-0.24619034326077474,0.06827568693644188,0.30738779307691877,1.4649021493917112,2.507390693678751,2.1600428963965057,-0.583807830934462,0.530346103051838,-0.7075512833206409,-0.7641397888051897,-0.6418981048696915,167.0,Moderate,2016.0,9.0,Monday,False,Monsoon,2
Hyderabad,2016-10-05,-0.60660577212918,-0.9109592571642036,0.33681359404637695,1.0179603053870323,0.652294385826522,2.507390693678751,2.1600428963965057,0.07171239728342868,0.10523544827123797,-0.5702924704608966,-0.376403093755052,0.10784848805923594,105.0,Moderate,2016.0,10.0,Wednesday,False,Monsoon,2
Hyderabad,2016-11-05,0.6725619216796257,-0.2502733768970337,2.5688687724502413,1.4498769305167094,2.507557290752829,2.190844240875684,2.6214959141072445,-0.09984953744547234,-0.6133386907772599,-0.16766661940564642,0.12104204601857425,0.3341870821509877,105.0,Moderate,2016.0,11.0,Saturday,True,Monsoon,2
Hyderabad,2016-12-05,0.2661883171340845,0.11209585832095832,2.5688687724502413,1.1617214108187575,2.507557290752829,2.107653859069978,2.6984047503923683,1.8923174061229604,0.3081915028116535,-0.5977442330328455,-0.49512867092156704,-0.5853134563467536,135.0,Moderate,2016.0,12.0,Monday,False,Winter,2
Hyderabad,,0.036995295631812475,-0.2293478295112062,-0.38106001901978587,0.6246755191619159,1.0523313696895908,1.8905128624923733,1.1448462574328797,-0.583807830934462,0.738787456363616,-0.670948933224709,-0.6018314048307135,-0.6489711859350588,110.0,Moderate,,,,False,,2
Hyderabad,,0.06109862077135031,-0.01830602843706553,-0.6655506730867464,0.47711456072318476,0.750475786565761,2.0709936908166164,1.0217921193766828,-0.7400060103145061,1.2530342161788577,-0.7167018708446238,-0.7385912468832815,-0.6843365912618948,110.0,Moderate,,,,False,,2
Hyderabad,,-0.5825024469896422,-0.6764400126815736,-0.2747083726396135,-0.21192545121389533,0.18541049082184421,1.8115525001005173,0.7756838432642884,-0.6990359960508881,-0.26159390706363433,-0.689250108272675,-0.7476083793263079,-0.6701904291311603,95.0,Satisfactory,,,,False,,1
Hyderabad,,-0.6937160349141763,-0.46948124524369234,0.3421311763653854,0.08446308333256917,0.7034740521693169,1.6508117623742382,0.6833932397221408,-0.8731585566712652,-0.13611769766871548,-0.7075512833206409,-0.7160484157757154,-0.6348250238043243,92.0,Satisfactory,,,,False,,1
Hyderabad,,-0.9203718642964969,-0.6481139668300264,-0.0008528832106699967,0.023665435220473836,0.4590650333078077,2.168284137335154,0.3757578945816478,0.3124112310821852,-0.764870069336151,-0.7350030458925897,-0.7506140901406501,-0.5994596184774881,83.0,Satisfactory,,,,False,,1
Hyderabad,,-0.6404350003951981,-0.49270349904991567,0.4830471078191135,-0.003566844663068827,0.6334936920679445,1.860902726595427,0.837210912292387,-0.21763832845337475,-0.6976751593869596,-0.7258524583686068,-0.7370883914761104,-0.6984827533926293,84.0,Satisfactory,,,,False,,1
Hyderabad,,-0.4323852465591873,-0.5917170647291978,-0.3890363924982986,-0.13592839107377627,0.34626087075634165,1.5563413287982675,0.25270375652545096,-0.3635940042675143,-0.7888682514608624,-0.7990571585604704,-0.7956997523557824,-0.7692135640463018,86.0,Satisfactory,,,,False,,1
Hyderabad,,-0.6442407885751251,-0.9696528656854275,0.3128844736108382,-0.57861126638997,0.010981832061707088,2.507390693678751,0.09888608395520444,-1.2444493109353048,-0.07715073587656755,-0.8356595086564024,-0.9294538835940083,-0.8187251315038725,92.0,Satisfactory,,,,False,,1
Hyderabad,,-0.5063866833911017,-0.5077596855836211,-0.5299523239520268,-0.7306053866702084,-0.14360164995326463,2.507390693678751,-0.2702763302133868,-0.6555053558957938,-1.1344420740567047,-0.9271653838962318,-0.9580081363302586,-0.8470174557653414,105.0,Moderate,,,,False,,2
Hyderabad,,-0.4374596307990899,-0.11987149013900986,0.14538063056206676,-0.3404871446175969,0.31388189817212475,0.9119683714218687,0.31423082555354953,-0.6170959675236517,-1.056276566564788,-0.6984006957966579,-0.6634484765247276,-0.6065326995428553,93.0,Satisfactory,,,,False,,1
Hyderabad,,-0.6040685800092286,-0.6527073796708176,-0.5113407858354967,-0.3854520718671672,0.0444052876325118,0.5890768894980273,0.03735901492710584,-0.7476878879889345,-1.050105605447005,-0.899713621324283,-0.9084139078936131,-0.8328712936346069,95.0,Satisfactory,,,,False,,1
Hyderabad,,-0.5431759691303963,-0.48964122382272124,0.5601520514447386,-0.22522493673841623,0.6439385219338211,0.6398371224642211,0.19117668749735234,-0.6401416005469369,-0.9170871102414627,-0.8631112712283512,-0.8422882699780858,-0.8116520504385052,87.0,Satisfactory,,,,False,,1
Hyderabad,,0.16174057486275367,-0.6075388200697018,1.6582328003200164,-0.2841226583470085,0.9896623904943319,0.7018774072006793,0.06812254944115514,-0.5812472050429859,-0.9801680461121323,-0.8356595086564024,-0.7385912468832815,-0.7621404829809346,104.0,Moderate,,,,False,,2
Hyderabad,,-0.10762465520541453,-1.2057032477816547,0.6452333685488764,-0.36075302732162867,0.6094705833764286,0.7751977437074029,-0.14722219215718962,-0.8296279165161708,-0.7682983810682527,-0.8905630338003,-0.8708425227143362,-0.8328712936346069,147.0,Moderate,,,,False,,2
Hyderabad,,-0.7677174717460907,-0.8640043703472242,-0.29066111959663926,-0.5862109724039819,-0.05168714713355147,0.39308598998967015,-0.1779857266712389,-0.7425666362059824,-0.37678518126224847,-0.9180147963722488,-0.9309567390011793,-0.8470174557653414,85.0,Satisfactory,,,,False,,1
Hyderabad,,-0.8188841794984429,-0.7114009881920418,-0.609716058737156,-0.5083139857603598,-0.1321123371008002,0.46781633296767666,-0.11645865764314033,-0.5428378166708437,-0.2972483490774911,-0.8905630338003,-0.9159281849294685,-0.8399443746999741,80.0,Satisfactory,,,,False,,1
Hyderabad,,-0.7930893929456042,-0.3824615908709211,-0.5565402355470698,-0.4627157496762884,-0.086155085690944,0.43115616471431506,0.0065954804130565385,-0.7143997513997448,-0.41792492204746795,-0.7441536334165727,-0.8017111739844667,-0.8682366989614431,85.0,Satisfactory,,,,False,,1
Hyderabad,,-0.6467779806950764,,-0.3916951836578031,-0.9117317133374921,0.09349598800213144,,2.6984047503923683,-0.4813827952754165,-0.7463571859828023,-0.8905630338003,-0.9219396065581528,-0.8540905368307086,189.0,Moderate,,,,False,,2
Hyderabad,,-0.5461360266036729,,0.25439106810174333,-0.6552416353645901,0.7703209633109259,,1.1140827229188306,-0.4173671479885131,-0.873204720070562,-0.8448100961803852,-0.8242540050920328,-0.8116520504385052,100.0,Satisfactory,,,,False,,1
Hyderabad,2016-01-06,-0.20784374394349275,,1.2700492910323882,-0.3987515573916881,1.592329073755404,,1.1448462574328797,-0.3763971337248949,-0.7964105372714858,-0.7899065710364875,-0.8017111739844667,-0.7409212397848328,111.0,Moderate,2016.0,1.0,Wednesday,False,Winter,2
Hyderabad,2016-02-06,-0.38713865375338824,,0.331496011727368,-0.664741267882105,0.7849437251231531,,-0.2702763302133868,-1.6695132089203433,-0.8444069015209084,-0.7624548084645386,-0.8933853538219023,-0.804578969373138,88.0,Satisfactory,2016.0,2.0,Saturday,True,Winter,1
Hyderabad,2016-03-06,-0.22010683918992424,,0.3740366702794369,-0.38101891002566046,1.2685393479132336,,0.9910285848626335,-0.4045640185311325,-0.5831695475347657,-0.8356595086564024,-0.8603225348641386,-0.7975058883077708,112.0,Moderate,2016.0,3.0,Sunday,True,Spring,2
Hyderabad,2016-04-06,-0.6590410759415078,,-0.7267028697553455,-0.9826623028016033,-0.15509096280572868,,0.498812032637845,-0.4224883997714655,0.158031448945603,-0.899713621324283,-0.9144253295222974,-0.8328712936346069,112.0,Moderate,2016.0,4.0,Wednesday,False,Spring,2
Hyderabad,2016-05-06,-0.3664182514404521,,-0.6682094642462508,-0.9706294349460844,-0.11226716035563515,,0.6833932397221408,-0.527474061321987,0.1312906174352104,-0.8814124462763171,-0.9099167633007841,-0.8470174557653414,101.0,Moderate,2016.0,5.0,Friday,False,Spring,2
Hyderabad,2016-06-06,-0.3127143515681487,,-0.609716058737156,-0.8686667125914246,0.07782874320331652,,0.7141567742361901,-0.5453984425623198,0.31093415219733467,-0.8539606837043682,-0.8918824984147313,-0.8328712936346069,107.0,Moderate,2016.0,6.0,Monday,False,Summer,2
Hyderabad,2016-07-06,-0.1752831117374506,,1.7752196113382062,-0.21065883354489337,2.1009922882235874,,2.6984047503923683,-0.3840790113993234,-0.5852265345740267,-0.8082077460844534,-0.8047168847988089,-0.7692135640463018,131.0,Moderate,2016.0,7.0,Wednesday,False,Summer,2
